"","season","estaca","nido_id","ambiente","huevo","pichon","fecha_puesta","fecha_walkout","ER","colname3","SST","Chla","SSTA","SAM"
"580","s16-17",9,8,"mata",2,0,2016-11-04,2016-12-20,0,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"581","s16-17",9,9,"mata",2,2,2016-11-04,2016-12-20,1,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"582","s16-17",9,10,"mata",2,1,2016-11-04,2016-12-20,0.5,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"583","s16-17",13,1,"cueva",2,0,2016-11-11,2016-12-20,0,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"584","s16-17",13,2,"cueva",2,1,2016-11-11,2016-12-20,0.5,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"585","s16-17",13,3,"cueva",2,0,2016-11-11,2016-12-20,0,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"586","s16-17",13,4,"cueva",2,2,2016-11-11,2016-12-20,1,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"587","s16-17",13,5,"cueva",2,1,2016-11-11,2016-12-20,0.5,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"588","s16-17",13,6,"cueva",2,1,2016-11-11,2016-12-20,0.5,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"589","s16-17",13,7,"cueva",2,2,2016-11-11,2016-12-20,1,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"590","s16-17",13,8,"cueva",2,0,2016-11-11,2016-12-20,0,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"591","s16-17",13,9,"cueva",2,0,2016-11-11,2016-12-20,0,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"592","s16-17",13,10,"cueva",2,2,2016-11-11,2016-12-20,1,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"593","s16-17",18,1,"cueva",2,1,2016-11-04,2016-12-20,0.5,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"594","s16-17",18,2,"mata",2,0,2016-11-04,2016-12-20,0,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"595","s16-17",18,3,"mata",2,2,2016-11-04,2016-12-20,1,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"596","s16-17",18,4,"mata",2,2,2016-11-04,2016-12-20,1,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"597","s16-17",18,5,"mata",2,0,2016-11-04,2016-12-20,0,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"598","s16-17",18,6,"mata",2,2,2016-11-04,2016-12-20,1,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"599","s16-17",18,7,"mata",2,0,2016-11-04,2016-12-20,0,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"600","s16-17",18,8,"mata",2,1,2016-11-04,2016-12-20,0.5,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"601","s16-17",18,9,"mata",2,1,2016-11-04,2016-12-20,0.5,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"602","s16-17",18,10,"mata",2,0,2016-11-04,2016-12-20,0,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"603","s16-17",26,1,"mata",2,2,2016-11-04,2016-12-20,1,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"604","s16-17",26,2,"mata",2,2,2016-11-04,2016-12-20,1,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"605","s16-17",26,3,"mata",2,1,2016-11-04,2016-12-20,0.5,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"606","s16-17",26,4,"mata",2,2,2016-11-04,2016-12-20,1,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"607","s16-17",26,5,"mata",2,2,2016-11-04,2016-12-20,1,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"608","s16-17",26,6,"cueva",2,2,2016-11-04,2016-12-20,1,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"609","s16-17",26,7,"mata",2,2,2016-11-04,2016-12-20,1,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"610","s16-17",26,8,"mata",2,0,2016-11-04,2016-12-20,0,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"611","s16-17",26,9,"mata",2,2,2016-11-04,2016-12-20,1,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"612","s16-17",26,10,"mata",2,2,2016-11-04,2016-12-20,1,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"613","s16-17",27,1,"mata",2,0,2016-11-04,2016-12-20,0,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"614","s16-17",27,2,"mata",2,2,2016-11-04,2016-12-20,1,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"615","s16-17",27,3,"mata",2,2,2016-11-04,2016-12-20,1,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"616","s16-17",27,4,"mata",2,0,2016-11-04,2016-12-20,0,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"617","s16-17",27,5,"mata",2,2,2016-11-04,2016-12-20,1,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"618","s16-17",27,6,"mata",2,1,2016-11-04,2016-12-20,0.5,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"619","s16-17",27,7,"mata",2,0,2016-11-04,2016-12-20,0,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"620","s16-17",27,8,"mata",2,1,2016-11-04,2016-12-20,0.5,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"621","s16-17",27,9,"mata",2,0,2016-11-04,2016-12-20,0,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"622","s16-17",27,10,"mata",2,2,2016-11-04,2016-12-20,1,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"623","s16-17",34,1,"cueva",2,1,2016-11-04,2016-12-20,0.5,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"624","s16-17",34,2,"cueva",2,2,2016-11-04,2016-12-20,1,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"625","s16-17",34,3,"cueva",2,1,2016-11-04,2016-12-20,0.5,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"626","s16-17",34,4,"cueva",2,2,2016-11-04,2016-12-20,1,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"627","s16-17",34,5,"mata",2,0,2016-11-04,2016-12-20,0,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"628","s16-17",34,6,"mata",2,0,2016-11-04,2016-12-20,0,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"629","s16-17",34,7,"mata",2,0,2016-11-04,2016-12-20,0,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"630","s16-17",34,8,"mata",2,1,2016-11-04,2016-12-20,0.5,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"631","s16-17",34,9,"mata",2,0,2016-11-04,2016-12-20,0,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"632","s16-17",34,10,"mata",2,2,2016-11-04,2016-12-20,1,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"633","s16-17",37,1,"mata",2,0,2016-11-04,2016-12-20,0,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"634","s16-17",37,2,"mata",2,0,2016-11-04,2016-12-20,0,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"635","s16-17",37,3,"mata",2,2,2016-11-04,2016-12-20,1,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"636","s16-17",37,4,"cueva",2,1,2016-11-04,2016-12-20,0.5,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"637","s16-17",37,5,"mata",2,2,2016-11-04,2016-12-20,1,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"638","s16-17",37,6,"cueva",2,2,2016-11-04,2016-12-20,1,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"639","s16-17",37,7,"cueva",2,1,2016-11-04,2016-12-20,0.5,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"640","s16-17",37,8,"mata",2,1,2016-11-04,2016-12-20,0.5,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"641","s16-17",37,9,"mata",2,0,2016-11-04,2016-12-20,0,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"642","s16-17",37,10,"mata",2,0,2016-11-04,2016-12-20,0,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"643","s16-17",41,1,"cueva",1,1,2016-11-04,2016-12-20,1,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"644","s16-17",41,2,"cueva",2,1,2016-11-04,2016-12-20,0.5,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"645","s16-17",41,3,"mata",1,0,2016-11-04,2016-12-20,0,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"646","s16-17",41,4,"mata",2,0,2016-11-04,2016-12-20,0,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"647","s16-17",41,5,"mata",2,0,2016-11-04,2016-12-20,0,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"648","s16-17",41,6,"mata",2,1,2016-11-04,2016-12-20,0.5,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"649","s16-17",41,7,"mata",2,0,2016-11-04,2016-12-20,0,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"650","s16-17",41,8,"mata",2,1,2016-11-04,2016-12-20,0.5,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"651","s16-17",41,9,"mata",2,0,2016-11-04,2016-12-20,0,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"652","s16-17",41,10,"mata",2,1,2016-11-04,2016-12-20,0.5,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"653","s17-18",3,1,"mata",2,2,2017-11-20,2017-12-25,1,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"654","s17-18",3,2,"mata",2,2,2017-11-20,2017-12-25,1,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"655","s17-18",3,3,"mata",2,1,2017-11-20,2017-12-25,0.5,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"656","s17-18",3,4,"mata",2,0,2017-11-20,2017-12-25,0,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"657","s17-18",3,5,"cueva",2,2,2017-11-20,2017-12-25,1,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"658","s17-18",3,6,"cueva",2,2,2017-11-20,2017-12-25,1,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"659","s17-18",3,7,"cueva",2,1,2017-11-20,2017-12-25,0.5,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"660","s17-18",3,8,"mata",2,0,2017-11-20,2017-12-25,0,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"661","s17-18",3,9,"cueva",2,0,2017-11-20,2017-12-25,0,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"662","s17-18",3,10,"cueva",2,2,2017-11-20,2017-12-25,1,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"663","s17-18",7,1,"mata",2,1,2017-11-20,2017-12-25,0.5,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"664","s17-18",7,2,"mata",2,2,2017-11-20,2017-12-25,1,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"665","s17-18",7,3,"mata",2,2,2017-11-20,2017-12-25,1,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"666","s17-18",7,4,"mata",2,0,2017-11-20,2017-12-25,0,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"667","s17-18",7,5,"mata",2,2,2017-11-20,2017-12-25,1,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"668","s17-18",7,6,"cueva",2,0,2017-11-20,2017-12-25,0,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"669","s17-18",7,7,"mata",2,2,2017-11-20,2017-12-25,1,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"670","s17-18",7,8,"mata",2,2,2017-11-20,2017-12-25,1,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"671","s17-18",7,9,"mata",2,2,2017-11-20,2017-12-25,1,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"672","s17-18",7,10,"mata",2,2,2017-11-20,2017-12-25,1,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"673","s17-18",9,1,"mata",2,2,2017-11-20,2017-12-25,1,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"674","s17-18",9,2,"mata",2,1,2017-11-20,2017-12-25,0.5,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"675","s17-18",9,3,"mata",2,2,2017-11-20,2017-12-25,1,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"676","s17-18",9,4,"mata",2,1,2017-11-20,2017-12-25,0.5,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"677","s17-18",9,5,"mata",2,2,2017-11-20,2017-12-25,1,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"678","s17-18",9,6,"mata",2,2,2017-11-20,2017-12-25,1,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"679","s17-18",9,7,"mata",2,2,2017-11-20,2017-12-25,1,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"680","s17-18",9,8,"mata",2,2,2017-11-20,2017-12-25,1,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"681","s17-18",9,9,"mata",2,1,2017-11-20,2017-12-25,0.5,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"682","s17-18",9,10,"mata",2,0,2017-11-20,2017-12-25,0,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"683","s17-18",13,1,"mata",2,1,2017-11-20,2017-12-25,0.5,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"684","s17-18",13,2,"cueva",2,2,2017-11-20,2017-12-25,1,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"685","s17-18",13,3,"cueva",2,1,2017-11-20,2017-12-25,0.5,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"686","s17-18",13,4,"cueva",2,2,2017-11-20,2017-12-25,1,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"687","s17-18",13,5,"cueva",2,0,2017-11-20,2017-12-25,0,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"688","s17-18",13,6,"cueva",2,0,2017-11-20,2017-12-25,0,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"689","s17-18",13,7,"cueva",2,1,2017-11-20,2017-12-25,0.5,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"690","s17-18",13,8,"cueva",2,1,2017-11-20,2017-12-25,0.5,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"691","s17-18",13,9,"cueva",2,0,2017-11-20,2017-12-25,0,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"692","s17-18",13,10,"cueva",2,2,2017-11-20,2017-12-25,1,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"693","s17-18",18,1,"mata",2,0,2017-11-20,2017-12-25,0,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"694","s17-18",18,2,"mata",2,2,2017-11-20,2017-12-25,1,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"695","s17-18",18,3,"mata",2,0,2017-11-20,2017-12-25,0,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"696","s17-18",18,4,"mata",2,0,2017-11-20,2017-12-25,0,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"697","s17-18",18,5,"cueva",2,0,2017-11-20,2017-12-25,0,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"698","s17-18",18,6,"mata",2,1,2017-11-20,2017-12-25,0.5,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"699","s17-18",18,7,"mata",2,1,2017-11-20,2017-12-25,0.5,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"700","s17-18",18,8,"mata",2,0,2017-11-20,2017-12-25,0,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"701","s17-18",18,9,"mata",2,0,2017-11-20,2017-12-25,0,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"702","s17-18",18,10,"mata",2,1,2017-11-20,2017-12-25,0.5,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"703","s17-18",26,1,"mata",2,0,2017-11-20,2017-12-25,0,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"704","s17-18",26,2,"mata",2,0,2017-11-20,2017-12-25,0,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"705","s17-18",26,3,"mata",2,1,2017-11-20,2017-12-25,0.5,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"706","s17-18",26,4,"mata",2,2,2017-11-20,2017-12-25,1,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"707","s17-18",26,5,"mata",2,2,2017-11-20,2017-12-25,1,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"708","s17-18",26,6,"mata",2,0,2017-11-20,2017-12-25,0,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"709","s17-18",26,7,"mata",2,1,2017-11-20,2017-12-25,0.5,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"710","s17-18",26,8,"mata",2,2,2017-11-20,2017-12-25,1,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"711","s17-18",26,9,"mata",2,0,2017-11-20,2017-12-25,0,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"712","s17-18",26,10,"mata",2,2,2017-11-20,2017-12-25,1,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"713","s17-18",27,1,"mata",2,1,2017-11-20,2017-12-25,0.5,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"714","s17-18",27,2,"mata",2,2,2017-11-20,2017-12-25,1,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"715","s17-18",27,3,"mata",2,0,2017-11-20,2017-12-25,0,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"716","s17-18",27,4,"mata",2,1,2017-11-20,2017-12-25,0.5,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"717","s17-18",27,5,"mata",2,0,2017-11-20,2017-12-25,0,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"718","s17-18",27,6,"mata",2,1,2017-11-20,2017-12-25,0.5,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"719","s17-18",27,7,"mata",2,0,2017-11-20,2017-12-25,0,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"720","s17-18",27,8,"mata",2,2,2017-11-20,2017-12-25,1,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"721","s17-18",27,9,"mata",2,2,2017-11-20,2017-12-25,1,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"722","s17-18",27,10,"cueva",2,0,2017-11-20,2017-12-25,0,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"723","s17-18",34,1,"mata",2,1,2017-11-20,2017-12-25,0.5,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"724","s17-18",34,2,"cueva",2,0,2017-11-20,2017-12-25,0,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"725","s17-18",34,3,"cueva",2,0,2017-11-20,2017-12-25,0,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"726","s17-18",34,4,"cueva",2,2,2017-11-20,2017-12-25,1,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"727","s17-18",34,5,"cueva",2,2,2017-11-20,2017-12-25,1,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"728","s17-18",34,6,"cueva",2,2,2017-11-20,2017-12-25,1,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"729","s17-18",34,7,"mata",2,1,2017-11-20,2017-12-25,0.5,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"730","s17-18",34,8,"mata",2,1,2017-11-20,2017-12-25,0.5,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"731","s17-18",34,9,"mata",2,2,2017-11-20,2017-12-25,1,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"732","s17-18",34,10,"mata",2,0,2017-11-20,2017-12-25,0,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"733","s17-18",37,1,"cueva",2,1,2017-11-20,2017-12-25,0.5,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"734","s17-18",37,2,"mata",2,1,2017-11-20,2017-12-25,0.5,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"735","s17-18",37,3,"mata",2,2,2017-11-20,2017-12-25,1,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"736","s17-18",37,4,"mata",2,2,2017-11-20,2017-12-25,1,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"737","s17-18",37,5,"cueva",2,0,2017-11-20,2017-12-25,0,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"738","s17-18",37,6,"mata",2,0,2017-11-20,2017-12-25,0,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"739","s17-18",37,7,"mata",2,0,2017-11-20,2017-12-25,0,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"740","s17-18",37,8,"mata",2,1,2017-11-20,2017-12-25,0.5,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"741","s17-18",37,9,"mata",2,1,2017-11-20,2017-12-25,0.5,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"742","s17-18",37,10,"mata",2,2,2017-11-20,2017-12-25,1,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"743","s17-18",41,1,"cueva",2,0,2017-11-20,2017-12-25,0,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"744","s17-18",41,2,"mata",2,0,2017-11-20,2017-12-25,0,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"745","s17-18",41,3,"mata",2,2,2017-11-20,2017-12-25,1,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"746","s17-18",41,4,"mata",2,0,2017-11-20,2017-12-25,0,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"747","s17-18",41,5,"mata",2,2,2017-11-20,2017-12-25,1,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"748","s17-18",41,6,"mata",2,2,2017-11-20,2017-12-25,1,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"749","s17-18",41,7,"mata",2,2,2017-11-20,2017-12-25,1,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"750","s17-18",41,8,"mata",2,2,2017-11-20,2017-12-25,1,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"751","s17-18",41,9,"mata",2,2,2017-11-20,2017-12-25,1,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"752","s17-18",41,10,"mata",1,1,2017-11-20,2017-12-25,1,"MLEON",4.97397904634476,2.36842540045117,0.396643354198643,0.70064
"753","s18-19",3,1,"cueva",2,1,2018-11-14,2018-12-27,0.5,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"754","s18-19",3,2,"cueva",2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"755","s18-19",3,3,"cueva",2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"756","s18-19",3,4,"cueva",2,1,2018-11-14,2018-12-27,0.5,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"757","s18-19",3,5,"cueva",2,1,2018-11-14,2018-12-27,0.5,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"758","s18-19",3,6,"mata",2,0,2018-11-14,2018-12-27,0,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"759","s18-19",3,7,NA,2,1,2018-11-14,2018-12-27,0.5,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"760","s18-19",3,8,NA,2,1,2018-11-14,2018-12-27,0.5,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"761","s18-19",3,9,NA,2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"762","s18-19",3,10,NA,2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"763","s18-19",7,1,"cueva",2,1,2018-11-14,2018-12-27,0.5,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"764","s18-19",7,2,"mata",2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"765","s18-19",7,3,"mata",2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"766","s18-19",7,4,"mata",2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"767","s18-19",7,5,"mata",2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"768","s18-19",7,6,"cueva",2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"769","s18-19",7,7,"mata",2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"770","s18-19",7,8,"mata",2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"771","s18-19",7,9,NA,2,1,2018-11-14,2018-12-27,0.5,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"772","s18-19",7,10,"cueva",2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
