arroyo;fecha;hora;am_pm;pabs;temp;manejo
73;17/10/2018;01:02:56;PM;761,75;1,548;con
73;17/10/2018;02:02:56;PM;762,83;1,656;con
73;17/10/2018;03:02:56;PM;763,84;2,195;con
73;17/10/2018;04:02:56;PM;764,07;2,517;con
73;17/10/2018;05:02:56;PM;764,63;2,837;con
73;17/10/2018;06:02:56;PM;765,15;2,943;con
73;17/10/2018;07:02:56;PM;770,54;2,517;con
73;17/10/2018;08:02:56;PM;767,19;1,764;con
73;17/10/2018;09:02:56;PM;767,03;1,764;con
73;17/10/2018;10:02:56;PM;767,43;1,764;con
73;17/10/2018;11:02:56;PM;767,41;1,656;con
73;18/10/2018;12:02:56;AM;767,37;1,439;con
73;18/10/2018;01:02:56;AM;767,26;1,33;con
73;18/10/2018;02:02:56;AM;767;1,221;con
73;18/10/2018;03:02:56;AM;766,56;1,112;con
73;18/10/2018;04:02:56;AM;766,56;1,112;con
73;18/10/2018;05:02:56;AM;766,29;1,003;con
73;18/10/2018;06:02:56;AM;766,46;1,003;con
73;18/10/2018;07:02:56;AM;766,35;0,893;con
73;18/10/2018;08:02:56;AM;766,44;0,893;con
73;18/10/2018;09:02:56;AM;766,33;0,784;con
73;18/10/2018;10:02:56;AM;766,2;0,893;con
73;18/10/2018;11:02:56;AM;766,1;1,221;con
73;18/10/2018;12:02:56;PM;765,78;1,656;con
73;18/10/2018;01:02:56;PM;765,81;2,195;con
73;18/10/2018;02:02:56;PM;765,51;2,73;con
73;18/10/2018;03:02:56;PM;765,43;3,155;con
73;18/10/2018;04:02:56;PM;765,42;3,893;con
73;18/10/2018;05:02:56;PM;765,18;4,311;con
73;18/10/2018;06:02:56;PM;765,04;4,415;con
73;18/10/2018;07:02:56;PM;765,02;4,311;con
73;18/10/2018;08:02:56;PM;764,89;4,102;con
73;18/10/2018;09:02:56;PM;765,15;3,788;con
73;18/10/2018;10:02:56;PM;764,85;3,472;con
73;18/10/2018;11:02:56;PM;764,55;3,261;con
73;19/10/2018;12:02:56;AM;764,22;2,837;con
73;19/10/2018;01:02:56;AM;764,1;2,624;con
73;19/10/2018;02:02:56;AM;763,86;2,303;con
73;19/10/2018;03:02:56;AM;763,08;2,088;con
73;19/10/2018;04:02:56;AM;762,57;1,98;con
73;19/10/2018;05:02:56;AM;762,47;1,872;con
73;19/10/2018;06:02:56;AM;762,09;1,656;con
73;19/10/2018;07:02:56;AM;761,91;1,548;con
73;19/10/2018;08:02:56;AM;761,81;1,439;con
73;19/10/2018;09:02:56;AM;761,46;1,33;con
73;19/10/2018;10:02:56;AM;761,23;1,439;con
73;19/10/2018;11:02:56;AM;760,54;1,656;con
73;19/10/2018;12:02:56;PM;760;2,195;con
73;19/10/2018;01:02:56;PM;759,64;2,837;con
73;19/10/2018;02:02:56;PM;759,17;3,367;con
73;19/10/2018;03:02:56;PM;759;4,102;con
73;19/10/2018;04:02:56;PM;758,77;4,934;con
73;19/10/2018;05:02:56;PM;759,08;5,244;con
73;19/10/2018;06:02:56;PM;759,32;5,244;con
73;19/10/2018;07:02:56;PM;759,32;5,244;con
73;19/10/2018;08:02:56;PM;759,44;5,037;con
73;19/10/2018;09:02:56;PM;759,32;4,831;con
73;19/10/2018;10:02:56;PM;758,6;4,519;con
73;19/10/2018;11:02:56;PM;758,27;4,102;con
73;20/10/2018;12:02:56;AM;757,7;3,788;con
73;20/10/2018;01:02:56;AM;757,15;3,472;con
73;20/10/2018;02:02:56;AM;756,19;3,155;con
73;20/10/2018;03:02:56;AM;755,49;2,943;con
73;20/10/2018;04:02:56;AM;754,87;2,73;con
73;20/10/2018;05:02:56;AM;754,58;2,517;con
73;20/10/2018;06:02:56;AM;753,8;2,303;con
73;20/10/2018;07:02:56;AM;753,44;2,088;con
73;20/10/2018;08:02:56;AM;753;1,98;con
73;20/10/2018;09:02:56;AM;752,33;1,872;con
73;20/10/2018;10:02:56;AM;751,76;1,872;con
73;20/10/2018;11:02:56;AM;751,25;2,195;con
73;20/10/2018;12:02:56;PM;750,52;2,624;con
73;20/10/2018;01:02:56;PM;749,77;3,367;con
73;20/10/2018;02:02:56;PM;749,33;3,998;con
73;20/10/2018;03:02:56;PM;749,01;5,244;con
73;20/10/2018;04:02:56;PM;748,85;5,655;con
73;20/10/2018;05:02:56;PM;750,06;5,962;con
73;20/10/2018;06:02:56;PM;750,7;5,86;con
73;20/10/2018;07:02:56;PM;751,33;5,757;con
73;20/10/2018;08:02:56;PM;751,26;5,45;con
73;20/10/2018;09:02:56;PM;751,28;5,141;con
73;20/10/2018;10:02:56;PM;751,49;4,934;con
73;20/10/2018;11:02:56;PM;751,5;4,623;con
73;21/10/2018;12:02:56;AM;751,76;4,311;con
73;21/10/2018;01:02:56;AM;752,27;3,998;con
73;21/10/2018;02:02:56;AM;752,39;3,788;con
73;21/10/2018;03:02:56;AM;752,18;3,578;con
73;21/10/2018;04:02:56;AM;752,39;3,367;con
73;21/10/2018;05:02:56;AM;752,73;3,049;con
73;21/10/2018;06:02:56;AM;752,93;2,837;con
73;21/10/2018;07:02:56;AM;753,23;2,73;con
73;21/10/2018;08:02:56;AM;753,44;2,517;con
73;21/10/2018;09:02:56;AM;753,17;2,41;con
73;21/10/2018;10:02:56;AM;752,82;2,303;con
73;21/10/2018;11:02:56;AM;753,41;2,41;con
73;21/10/2018;12:02:56;PM;753,34;2,41;con
73;21/10/2018;01:02:56;PM;753,29;2,624;con
73;21/10/2018;02:02:56;PM;753,26;2,837;con
73;21/10/2018;03:02:56;PM;753,24;3,155;con
73;21/10/2018;04:02:56;PM;753,18;3,261;con
73;21/10/2018;05:02:56;PM;753,08;3,578;con
73;21/10/2018;06:02:56;PM;753,17;3,998;con
73;21/10/2018;07:02:56;PM;753,21;4,207;con
73;21/10/2018;08:02:56;PM;753,38;4,207;con
73;21/10/2018;09:02:56;PM;753,77;4,102;con
73;21/10/2018;10:02:56;PM;753,56;3,893;con
73;21/10/2018;11:02:56;PM;753,29;3,788;con
73;22/10/2018;12:02:56;AM;753,5;3,578;con
73;22/10/2018;01:02:56;AM;753,69;3,367;con
73;22/10/2018;02:02:56;AM;753,65;3,155;con
73;22/10/2018;03:02:56;AM;753,59;2,837;con
73;22/10/2018;04:02:56;AM;753,56;2,73;con
73;22/10/2018;05:02:56;AM;754,04;2,624;con
73;22/10/2018;06:02:56;AM;754,01;2,517;con
73;22/10/2018;07:02:56;AM;753,85;2,517;con
73;22/10/2018;08:02:56;AM;754,17;2,517;con
73;22/10/2018;09:02:56;AM;754,17;2,517;con
73;22/10/2018;10:02:56;AM;754,28;2,624;con
73;22/10/2018;11:02:56;AM;754,57;2,837;con
73;22/10/2018;12:02:56;PM;754,79;3,155;con
73;22/10/2018;01:02:56;PM;754,91;3,683;con
73;22/10/2018;02:02:56;PM;754,98;4,831;con
73;22/10/2018;03:02:56;PM;754,94;6,166;con
73;22/10/2018;04:02:56;PM;755,27;6,573;con
73;22/10/2018;05:02:56;PM;755,08;6,471;con
73;22/10/2018;06:02:56;PM;755,49;6,471;con
73;22/10/2018;07:02:56;PM;755,66;6,471;con
73;22/10/2018;08:02:56;PM;756,1;6,268;con
73;22/10/2018;09:02:56;PM;756,14;6,064;con
73;22/10/2018;10:02:56;PM;756,1;5,86;con
73;22/10/2018;11:02:56;PM;755,81;5,655;con
73;23/10/2018;12:02:56;AM;755,9;5,347;con
73;23/10/2018;01:02:56;AM;755,84;5,037;con
73;23/10/2018;02:02:56;AM;755,29;4,727;con
73;23/10/2018;03:02:56;AM;755,39;4,415;con
73;23/10/2018;04:02:56;AM;755,34;4,207;con
73;23/10/2018;05:02:56;AM;755,11;3,893;con
73;23/10/2018;06:02:56;AM;755,13;3,578;con
73;23/10/2018;07:02:56;AM;755;3,367;con
73;23/10/2018;08:02:56;AM;755,04;3,155;con
73;23/10/2018;09:02:56;AM;754,67;2,943;con
73;23/10/2018;10:02:56;AM;754,67;2,943;con
73;23/10/2018;11:02:56;AM;754,79;3,155;con
73;23/10/2018;12:02:56;PM;754,45;3,472;con
73;23/10/2018;01:02:56;PM;754,19;3,788;con
73;23/10/2018;02:02:56;PM;754;4,831;con
73;23/10/2018;03:02:56;PM;754,04;5,45;con
73;23/10/2018;04:02:56;PM;754,09;5,655;con
73;23/10/2018;05:02:56;PM;754,31;5,552;con
73;23/10/2018;06:02:56;PM;754,76;5,757;con
73;23/10/2018;07:02:56;PM;755,4;5,655;con
73;23/10/2018;08:02:56;PM;755,7;5,552;con
73;23/10/2018;09:02:56;PM;756,15;5,347;con
73;23/10/2018;10:02:56;PM;756,38;5,244;con
73;23/10/2018;11:02:56;PM;756,25;5,037;con
73;24/10/2018;12:02:56;AM;756,29;4,831;con
73;24/10/2018;01:02:56;AM;756,25;4,623;con
73;24/10/2018;02:02:56;AM;756,12;4,415;con
73;24/10/2018;03:02:56;AM;755,99;4,207;con
73;24/10/2018;04:02:56;AM;756,05;4,102;con
73;24/10/2018;05:02:56;AM;756,28;3,998;con
73;24/10/2018;06:02:56;AM;756,34;3,893;con
73;24/10/2018;07:02:56;AM;756,23;3,788;con
73;24/10/2018;08:02:56;AM;756,54;3,683;con
73;24/10/2018;09:02:56;AM;756,77;3,578;con
73;24/10/2018;10:02:56;AM;757,25;3,578;con
73;24/10/2018;11:02:56;AM;757,32;3,893;con
73;24/10/2018;12:02:56;PM;757,18;3,998;con
73;24/10/2018;01:02:56;PM;757,25;4,311;con
73;24/10/2018;02:02:56;PM;757,67;5,141;con
73;24/10/2018;03:02:56;PM;757,96;5,757;con
73;24/10/2018;04:02:56;PM;758,47;5,86;con
73;24/10/2018;05:02:56;PM;758,41;5,962;con
73;24/10/2018;06:02:56;PM;758,82;5,962;con
73;24/10/2018;07:02:56;PM;759,11;5,757;con
73;24/10/2018;08:02:56;PM;759,41;5,655;con
73;24/10/2018;09:02:56;PM;759,69;5,45;con
73;24/10/2018;10:02:56;PM;760,17;5,347;con
73;24/10/2018;11:02:56;PM;760,04;5,141;con
73;25/10/2018;12:02:56;AM;760,08;4,934;con
73;25/10/2018;01:02:56;AM;760,11;4,727;con
73;25/10/2018;02:02:56;AM;759,83;4,519;con
73;25/10/2018;03:02:56;AM;759,62;4,311;con
73;25/10/2018;04:02:56;AM;759,57;4,102;con
73;25/10/2018;05:02:56;AM;759,38;3,998;con
73;25/10/2018;06:02:56;AM;759,43;3,788;con
73;25/10/2018;07:02:56;AM;759,22;3,578;con
73;25/10/2018;08:02:56;AM;759,28;3,472;con
73;25/10/2018;09:02:56;AM;758,6;3,367;con
73;25/10/2018;10:02:56;AM;758,27;3,367;con
73;25/10/2018;11:02:56;AM;758,11;3,367;con
73;25/10/2018;12:02:56;PM;757,81;3,472;con
73;25/10/2018;01:02:56;PM;757,36;3,683;con
73;25/10/2018;02:02:56;PM;757,01;3,998;con
73;25/10/2018;03:02:56;PM;756,5;4,311;con
73;25/10/2018;04:02:56;PM;756,31;4,519;con
73;25/10/2018;05:02:56;PM;756,05;4,831;con
73;25/10/2018;06:02:56;PM;755,87;5,141;con
73;25/10/2018;07:02:56;PM;755,82;5,347;con
73;25/10/2018;08:02:56;PM;755,5;5,347;con
73;25/10/2018;09:02:56;PM;755,48;5,244;con
73;25/10/2018;10:02:56;PM;755,62;5,141;con
73;25/10/2018;11:02:56;PM;755,17;4,934;con
73;26/10/2018;12:02:56;AM;755,06;4,831;con
73;26/10/2018;01:02:56;AM;754,52;4,623;con
73;26/10/2018;02:02:56;AM;754,26;4,519;con
73;26/10/2018;03:02:56;AM;753,67;4,415;con
73;26/10/2018;04:02:56;AM;753,38;4,207;con
73;26/10/2018;05:02:56;AM;753,44;4,102;con
73;26/10/2018;06:02:56;AM;753,01;3,998;con
73;26/10/2018;07:02:56;AM;752,57;3,893;con
73;26/10/2018;08:02:56;AM;752,06;3,788;con
73;26/10/2018;09:02:56;AM;751,49;3,788;con
73;26/10/2018;10:02:56;AM;751,08;3,788;con
73;26/10/2018;11:02:56;AM;750,51;3,788;con
73;26/10/2018;12:02:56;PM;750,18;3,788;con
73;26/10/2018;01:02:56;PM;749,22;3,893;con
73;26/10/2018;02:02:56;PM;748,86;4,102;con
73;26/10/2018;03:02:56;PM;748,06;4,207;con
73;26/10/2018;04:02:56;PM;747,62;4,415;con
73;26/10/2018;05:02:56;PM;747,27;4,727;con
73;26/10/2018;06:02:56;PM;746,72;4,831;con
73;26/10/2018;07:02:56;PM;746,41;4,934;con
73;26/10/2018;08:02:56;PM;745,59;4,934;con
73;26/10/2018;09:02:56;PM;745,35;4,934;con
73;26/10/2018;10:02:56;PM;745;4,831;con
73;26/10/2018;11:02:56;PM;744,02;4,831;con
73;27/10/2018;12:02:56;AM;743,1;4,727;con
73;27/10/2018;01:02:56;AM;741,93;4,623;con
73;27/10/2018;02:02:56;AM;740,77;4,519;con
73;27/10/2018;03:02:56;AM;740,03;4,519;con
73;27/10/2018;04:02:56;AM;739,19;4,415;con
73;27/10/2018;05:02:56;AM;738,77;4,311;con
73;27/10/2018;06:02:56;AM;737,87;4,311;con
73;27/10/2018;07:02:56;AM;737,51;4,207;con
73;27/10/2018;08:02:56;AM;737,11;4,207;con
73;27/10/2018;09:02:56;AM;736,76;4,102;con
73;27/10/2018;10:02:56;AM;737;4,102;con
73;27/10/2018;11:02:56;AM;737,51;4,207;con
73;27/10/2018;12:02:56;PM;738,21;4,415;con
73;27/10/2018;01:02:56;PM;738,56;4,519;con
73;27/10/2018;02:02:56;PM;739,22;4,934;con
73;27/10/2018;03:02:56;PM;739,88;5,757;con
73;27/10/2018;04:02:56;PM;740,88;5,86;con
73;27/10/2018;05:02:56;PM;741,41;6,064;con
73;27/10/2018;06:02:56;PM;741,97;6,37;con
73;27/10/2018;07:02:56;PM;742,28;6,268;con
73;27/10/2018;08:02:56;PM;742,74;6,166;con
73;27/10/2018;09:02:56;PM;743,27;5,962;con
73;27/10/2018;10:02:56;PM;743,06;5,757;con
73;27/10/2018;11:02:56;PM;742,47;5,655;con
73;28/10/2018;12:02:56;AM;742,19;5,45;con
73;28/10/2018;01:02:56;AM;741,74;5,244;con
73;28/10/2018;02:02:56;AM;741,94;5,037;con
73;28/10/2018;03:02:56;AM;741,49;4,831;con
73;28/10/2018;04:02:56;AM;740,81;4,727;con
73;28/10/2018;05:02:56;AM;740,38;4,623;con
73;28/10/2018;06:02:56;AM;740,12;4,519;con
73;28/10/2018;07:02:56;AM;740,09;4,415;con
73;28/10/2018;08:02:56;AM;739,91;4,311;con
73;28/10/2018;09:02:56;AM;740,07;4,311;con
73;28/10/2018;10:02:56;AM;740,21;4,207;con
73;28/10/2018;11:02:56;AM;740,33;4,415;con
73;28/10/2018;12:02:56;PM;740,26;4,831;con
73;28/10/2018;01:02:56;PM;739,83;5,552;con
73;28/10/2018;02:02:56;PM;739,6;6,37;con
73;28/10/2018;03:02:56;PM;739,56;6,978;con
73;28/10/2018;04:02:56;PM;739,28;7,582;con
73;28/10/2018;05:02:56;PM;739,01;7,882;con
73;28/10/2018;06:02:56;PM;738,77;7,882;con
73;28/10/2018;07:02:56;PM;738,07;7,682;con
73;28/10/2018;08:02:56;PM;737,51;7,381;con
73;28/10/2018;09:02:56;PM;737,17;7,28;con
73;28/10/2018;10:02:56;PM;737,37;7,079;con
73;28/10/2018;11:02:56;PM;736,67;6,877;con
73;29/10/2018;12:02:56;AM;736,06;6,674;con
73;29/10/2018;01:02:56;AM;735,53;6,471;con
73;29/10/2018;02:02:56;AM;735,41;6,268;con
73;29/10/2018;03:02:56;AM;735,3;6,166;con
73;29/10/2018;04:02:56;AM;736,07;5,962;con
73;29/10/2018;05:02:56;AM;737,02;5,757;con
73;29/10/2018;06:02:56;AM;737,71;5,552;con
73;29/10/2018;07:02:56;AM;738,48;5,347;con
73;29/10/2018;08:02:56;AM;739,1;5,141;con
73;29/10/2018;09:02:56;AM;739,4;5,037;con
73;29/10/2018;10:02:56;AM;739,87;4,934;con
73;29/10/2018;11:02:56;AM;740,06;5,037;con
73;29/10/2018;12:02:56;PM;740,32;5,141;con
73;29/10/2018;01:02:56;PM;739,9;5,45;con
73;29/10/2018;02:02:56;PM;739,47;6,573;con
73;29/10/2018;03:02:56;PM;739,17;7,079;con
73;29/10/2018;04:02:56;PM;738,91;7,381;con
73;29/10/2018;05:02:56;PM;738,54;7,582;con
73;29/10/2018;06:02:56;PM;738,81;7,682;con
73;29/10/2018;07:02:56;PM;738,85;7,481;con
73;29/10/2018;08:02:56;PM;738,86;7,179;con
73;29/10/2018;09:02:56;PM;738,66;6,978;con
73;29/10/2018;10:02:56;PM;738,86;6,775;con
73;29/10/2018;11:02:56;PM;738,62;6,37;con
73;30/10/2018;12:02:56;AM;738,08;6,166;con
73;30/10/2018;01:02:56;AM;737,87;5,962;con
73;30/10/2018;02:02:56;AM;737,34;5,757;con
73;30/10/2018;03:02:56;AM;737,22;5,552;con
73;30/10/2018;04:02:56;AM;737,28;5,45;con
73;30/10/2018;05:02:56;AM;737,32;5,244;con
73;30/10/2018;06:02:56;AM;737,79;5,141;con
73;30/10/2018;07:02:56;AM;738,75;5,037;con
73;30/10/2018;08:02:56;AM;740,12;4,934;con
73;30/10/2018;09:02:56;AM;741,32;4,831;con
73;30/10/2018;10:02:56;AM;742,16;4,934;con
73;30/10/2018;11:02:56;AM;743,1;5,141;con
73;30/10/2018;12:02:56;PM;744,02;5,244;con
73;30/10/2018;01:02:56;PM;744,66;5,552;con
73;30/10/2018;02:02:56;PM;745,22;6,268;con
73;30/10/2018;03:02:56;PM;746,08;6,471;con
73;30/10/2018;04:02:56;PM;747,04;6,37;con
73;30/10/2018;05:02:56;PM;747,71;6,471;con
73;30/10/2018;06:02:56;PM;748,47;6,573;con
73;30/10/2018;07:02:56;PM;749,21;6,573;con
73;30/10/2018;08:02:56;PM;749,72;6,268;con
73;30/10/2018;09:02:56;PM;750,58;6,064;con
73;30/10/2018;10:02:56;PM;750,96;5,962;con
73;30/10/2018;11:02:56;PM;751,58;5,757;con
73;31/10/2018;12:02:56;AM;751,76;5,45;con
73;31/10/2018;01:02:56;AM;752,04;5,244;con
73;31/10/2018;02:02:56;AM;751,83;5,037;con
73;31/10/2018;03:02:56;AM;751,95;4,831;con
73;31/10/2018;04:02:56;AM;752,07;4,623;con
73;31/10/2018;05:02:56;AM;752,36;4,415;con
73;31/10/2018;06:02:56;AM;752,23;4,207;con
73;31/10/2018;07:02:56;AM;752,45;4,102;con
73;31/10/2018;08:02:56;AM;752,9;3,893;con
73;31/10/2018;09:02:56;AM;753,08;3,578;con
73;31/10/2018;10:02:56;AM;753;3,578;con
73;31/10/2018;11:02:56;AM;752,76;3,998;con
73;31/10/2018;12:02:56;PM;752,66;4,311;con
73;31/10/2018;01:02:56;PM;752,15;4,623;con
73;31/10/2018;02:02:56;PM;751,82;5,347;con
73;31/10/2018;03:02:56;PM;751,64;6,471;con
73;31/10/2018;04:02:56;PM;751,14;7,179;con
73;31/10/2018;05:02:56;PM;750,84;7,682;con
73;31/10/2018;06:02:56;PM;750,7;7,782;con
73;31/10/2018;07:02:56;PM;750,76;7,682;con
73;31/10/2018;08:02:56;PM;750,77;7,381;con
73;31/10/2018;09:02:56;PM;750,93;6,978;con
73;31/10/2018;10:02:56;PM;750,81;6,775;con
73;31/10/2018;11:02:56;PM;750,68;6,573;con
73;1/11/2018 00:00;12:02:56;AM;750,62;6,268;con
73;1/11/2018 00:00;01:02:56;AM;750,25;6,064;con
73;1/11/2018 00:00;02:02:56;AM;749,36;5,757;con
73;1/11/2018 00:00;03:02:56;AM;749,08;5,552;con
73;1/11/2018 00:00;04:02:56;AM;748,52;5,244;con
73;1/11/2018 00:00;05:02:56;AM;748,15;5,037;con
73;1/11/2018 00:00;06:02:56;AM;747,78;4,831;con
73;1/11/2018 00:00;07:02:56;AM;747,11;4,727;con
73;1/11/2018 00:00;08:02:56;AM;746,94;4,727;con
73;1/11/2018 00:00;09:02:56;AM;745,96;4,727;con
73;1/11/2018 00:00;10:02:56;AM;745,39;4,727;con
73;1/11/2018 00:00;11:02:56;AM;744,55;4,623;con
73;1/11/2018 00:00;12:02:56;PM;743,81;4,623;con
73;1/11/2018 00:00;01:02:56;PM;743,04;4,831;con
73;1/11/2018 00:00;02:02:56;PM;742,12;5,141;con
73;1/11/2018 00:00;03:02:56;PM;741,49;5,655;con
73;1/11/2018 00:00;04:02:56;PM;741,08;6,064;con
73;1/11/2018 00:00;05:02:56;PM;740,62;6,573;con
73;1/11/2018 00:00;06:02:56;PM;740,46;6,978;con
73;1/11/2018 00:00;07:02:56;PM;740,34;7,179;con
73;1/11/2018 00:00;08:02:56;PM;740,42;7,179;con
73;1/11/2018 00:00;09:02:56;PM;740,81;7,079;con
73;1/11/2018 00:00;10:02:56;PM;740,95;6,978;con
73;1/11/2018 00:00;11:02:56;PM;740,75;6,775;con
73;2/11/2018 00:00;12:02:56;AM;740,54;6,573;con
73;2/11/2018 00:00;01:02:56;AM;740,74;6,37;con
73;2/11/2018 00:00;02:02:56;AM;741,11;6,166;con
73;2/11/2018 00:00;03:02:56;AM;741,31;5,962;con
73;2/11/2018 00:00;04:02:56;AM;741,68;5,757;con
73;2/11/2018 00:00;05:02:56;AM;742,23;5,655;con
73;2/11/2018 00:00;06:02:56;AM;742,43;5,45;con
73;2/11/2018 00:00;07:02:56;AM;742,49;5,347;con
73;2/11/2018 00:00;08:02:56;AM;742,64;5,244;con
73;2/11/2018 00:00;09:02:56;AM;742,78;5,141;con
73;2/11/2018 00:00;10:02:56;AM;742,61;5,141;con
73;2/11/2018 00:00;11:02:56;AM;742,71;5,244;con
73;2/11/2018 00:00;12:02:56;PM;742,33;5,347;con
73;2/11/2018 00:00;01:02:56;PM;741,98;5,655;con
73;2/11/2018 00:00;02:02:56;PM;742,15;6,064;con
73;2/11/2018 00:00;03:02:56;PM;742,05;6,775;con
73;2/11/2018 00:00;04:02:56;PM;741,73;7,179;con
73;2/11/2018 00:00;05:02:56;PM;742,14;7,582;con
73;2/11/2018 00:00;06:02:56;PM;742,22;7,582;con
73;2/11/2018 00:00;07:02:56;PM;742,22;7,582;con
73;2/11/2018 00:00;08:02:56;PM;741,95;7,481;con
73;2/11/2018 00:00;09:02:56;PM;742,32;7,28;con
73;2/11/2018 00:00;10:02:56;PM;742,38;7,179;con
73;2/11/2018 00:00;11:02:56;PM;742,01;6,978;con
73;3/11/2018 00:00;12:02:56;AM;741,65;6,775;con
73;3/11/2018 00:00;01:02:56;AM;741,35;6,573;con
73;3/11/2018 00:00;02:02:56;AM;741,17;6,471;con
73;3/11/2018 00:00;03:02:56;AM;740,64;6,268;con
73;3/11/2018 00:00;04:02:56;AM;739,76;5,962;con
73;3/11/2018 00:00;05:02:56;AM;739,22;5,757;con
73;3/11/2018 00:00;06:02:56;AM;738,47;5,655;con
73;3/11/2018 00:00;07:02:56;AM;737,54;5,552;con
73;3/11/2018 00:00;08:02:56;AM;737,22;5,552;con
73;3/11/2018 00:00;09:02:56;AM;736,22;5,45;con
73;3/11/2018 00:00;10:02:56;AM;735,56;5,45;con
73;3/11/2018 00:00;11:02:56;AM;735,15;5,45;con
73;3/11/2018 00:00;12:02:56;PM;734,71;5,655;con
73;3/11/2018 00:00;01:02:56;PM;734,15;5,757;con
73;3/11/2018 00:00;02:02:56;PM;733,52;5,86;con
73;3/11/2018 00:00;03:02:56;PM;733,03;5,86;con
73;3/11/2018 00:00;04:02:56;PM;732,23;5,962;con
73;3/11/2018 00:00;05:02:56;PM;731,58;5,962;con
73;3/11/2018 00:00;06:02:56;PM;730,81;6,166;con
73;3/11/2018 00:00;07:02:56;PM;730,19;6,37;con
73;3/11/2018 00:00;08:02:56;PM;729,72;6,471;con
73;3/11/2018 00:00;09:02:56;PM;729,07;6,471;con
73;3/11/2018 00:00;10:02:56;PM;728,23;6,37;con
73;3/11/2018 00:00;11:02:56;PM;727,66;6,37;con
73;4/11/2018 00:00;12:02:56;AM;726,92;6,37;con
73;4/11/2018 00:00;01:02:56;AM;726,33;6,268;con
73;4/11/2018 00:00;02:02:56;AM;725,65;6,166;con
73;4/11/2018 00:00;03:02:56;AM;724,75;6,166;con
73;4/11/2018 00:00;04:02:56;AM;724,33;6,064;con
73;4/11/2018 00:00;05:02:56;AM;724,06;5,962;con
73;4/11/2018 00:00;06:02:56;AM;723,4;5,962;con
73;4/11/2018 00:00;07:02:56;AM;723,25;5,962;con
73;4/11/2018 00:00;08:02:56;AM;723,14;5,86;con
73;4/11/2018 00:00;09:02:56;AM;722,89;5,86;con
73;4/11/2018 00:00;10:02:56;AM;722,59;5,962;con
73;4/11/2018 00:00;11:02:56;AM;721,96;6,064;con
73;4/11/2018 00:00;12:02:56;PM;721,85;6,37;con
73;4/11/2018 00:00;01:02:56;PM;721,08;6,573;con
73;4/11/2018 00:00;02:02:56;PM;720,71;6,775;con
73;4/11/2018 00:00;03:02:56;PM;720,51;7,381;con
73;4/11/2018 00:00;04:02:56;PM;721,1;7,481;con
73;4/11/2018 00:00;05:02:56;PM;721,53;7,983;con
73;4/11/2018 00:00;06:02:56;PM;721,92;8,282;con
73;4/11/2018 00:00;07:02:56;PM;721,92;8,282;con
73;4/11/2018 00:00;08:02:56;PM;722,41;8,282;con
73;4/11/2018 00:00;09:02:56;PM;723,27;8,082;con
73;4/11/2018 00:00;10:02:56;PM;724,54;7,882;con
73;4/11/2018 00:00;11:02:56;PM;725,39;7,682;con
73;5/11/2018 00:00;12:02:56;AM;725,68;7,481;con
73;5/11/2018 00:00;01:02:56;AM;726,62;7,28;con
73;5/11/2018 00:00;02:02:56;AM;727,48;7,079;con
73;5/11/2018 00:00;03:02:56;AM;727,76;6,877;con
73;5/11/2018 00:00;04:02:56;AM;728,86;6,674;con
73;5/11/2018 00:00;05:02:56;AM;729,86;6,37;con
73;5/11/2018 00:00;06:02:56;AM;730,73;6,166;con
73;5/11/2018 00:00;07:02:56;AM;731,75;5,962;con
73;5/11/2018 00:00;08:02:56;AM;732,86;5,86;con
73;5/11/2018 00:00;09:02:56;AM;733,42;5,757;con
73;5/11/2018 00:00;10:02:56;AM;733,79;5,962;con
73;5/11/2018 00:00;11:02:56;AM;734,42;6,268;con
73;5/11/2018 00:00;12:02:56;PM;734,87;6,471;con
73;5/11/2018 00:00;01:02:56;PM;735,38;6,573;con
73;5/11/2018 00:00;02:02:56;PM;735,88;6,573;con
73;5/11/2018 00:00;03:02:56;PM;736;6,775;con
73;5/11/2018 00:00;04:02:56;PM;736,37;6,978;con
73;5/11/2018 00:00;05:02:56;PM;736,97;7,079;con
73;5/11/2018 00:00;06:02:56;PM;737,78;7,079;con
73;5/11/2018 00:00;07:02:56;PM;738,11;7,079;con
73;5/11/2018 00:00;08:02:56;PM;738,31;6,877;con
73;5/11/2018 00:00;09:02:56;PM;739,11;6,775;con
73;5/11/2018 00:00;10:02:56;PM;739,25;6,674;con
73;5/11/2018 00:00;11:02:56;PM;739,21;6,471;con
73;6/11/2018 00:00;12:02:56;AM;739,14;6,166;con
73;6/11/2018 00:00;01:02:56;AM;739,19;5,962;con
73;6/11/2018 00:00;02:02:56;AM;739,25;5,86;con
73;6/11/2018 00:00;03:02:56;AM;738,87;5,655;con
73;6/11/2018 00:00;04:02:56;AM;739,01;5,552;con
73;6/11/2018 00:00;05:02:56;AM;739,14;5,347;con
73;6/11/2018 00:00;06:02:56;AM;739,2;5,244;con
73;6/11/2018 00:00;07:02:56;AM;739,24;5,037;con
73;6/11/2018 00:00;08:02:56;AM;738,91;5,037;con
73;6/11/2018 00:00;09:02:56;AM;738,73;4,934;con
73;6/11/2018 00:00;10:02:56;AM;738,48;4,934;con
73;6/11/2018 00:00;11:02:56;AM;738,22;5,244;con
73;6/11/2018 00:00;12:02:56;PM;738,1;5,45;con
